Frequency (Hz)	Level (dB)
6902.343750	-136.286118
6908.203125	-137.817581
6914.062500	-132.031952
6919.921875	-131.448257
6925.781250	-131.213959
6931.640625	-131.902359
6937.500000	-137.521210
6943.359375	-134.138626
6949.218750	-133.443207
6955.078125	-131.822525
6960.937500	-132.980545
6966.796875	-83.519394
6972.656250	-60.195492
6978.515625	-48.507729
6984.375000	-44.435875
6990.234375	-47.057198
6996.093750	-56.945225
7001.953125	-77.068817
7007.812500	-124.785950
7013.671875	-129.678482
7019.531250	-127.979378
7025.390625	-133.199173
7031.250000	-142.456512
7037.109375	-129.661667
7042.968750	-130.418640
7048.828125	-127.139412
7054.687500	-128.778091
7060.546875	-128.777283
7066.406250	-130.682190
7072.265625	-125.236519
7078.125000	-76.922859
7083.984375	-56.974483
7089.843750	-47.194546
7095.703125	-44.662907
7101.562500	-48.826595
7107.421875	-60.631256
7113.281250	-84.163422
7119.140625	-131.023453
7125.000000	-130.684021
7130.859375	-128.678223
7136.718750	-128.041534
7142.578125	-131.899490
7148.437500	-135.493317
7154.296875	-135.515976
7160.156250	-131.712173
7166.015625	-132.880875
7171.875000	-131.626419
7177.734375	-131.479004
7183.593750	-107.867249
7189.453125	-71.377655
7195.312500	-54.248699
7201.171875	-46.245419
7207.031250	-45.228065
7212.890625	-50.978455
7218.750000	-64.878418
7224.609375	-92.722626
7230.468750	-132.653625
7236.328125	-130.647583
7242.187500	-129.795486
7248.046875	-132.122147
7253.906250	-135.227509
7259.765625	-132.481888
7265.625000	-130.168884
7271.484375	-131.213486
7277.343750	-130.266388
7283.203125	-129.753738
7289.062500	-127.940613
7294.921875	-96.436150
7300.781250	-66.663628
7306.640625	-51.972378
7312.500000	-45.647907
7318.359375	-46.134361
7324.218750	-53.535336
7330.078125	-69.770187
7335.937500	-103.579758
7341.796875	-130.538071
7347.656250	-131.169220
7353.515625	-128.879379
7359.375000	-129.831024
7365.234375	-127.541901
7371.093750	-131.701385
7376.953125	-130.947342
7382.812500	-135.185318
7388.671875	-132.170837
7394.531250	-131.350876
7400.390625	-129.671997
7406.250000	-87.584045
7412.109375	-62.633606
7417.968750	-50.111938
7423.828125	-45.394508
7429.687500	-47.389603
7435.546875	-56.529881
7441.406250	-75.425499
7447.265625	-117.413368
7453.125000	-126.039284
7458.984375	-129.526978
7464.843750	-131.058762
7470.703125	-131.759247
7476.562500	-131.336578
7482.421875	-132.145447
7488.281250	-134.463715
7494.140625	-132.722305
7500.000000	-129.787170
7505.859375	-129.572205
7511.718750	-131.542587
7517.578125	-80.453140
7523.437500	-59.190624
7529.296875	-48.641872
7535.156250	-45.479870
7541.015625	-49.003891
7546.875000	-59.999958
7552.734375	-82.039490
7558.593750	-129.334518
7564.453125	-127.624008
7570.312500	-125.801048
7576.171875	-125.911934
7582.031250	-127.110962
7587.890625	-131.500610
7593.750000	-134.209503
7599.609375	-132.455139
7605.468750	-133.276398
7611.328125	-129.509338
7617.187500	-128.398895
7623.046875	-115.536980
7628.906250	-74.502815
7634.765625	-56.264172
7640.625000	-47.542175
7646.484375	-45.903400
7652.343750	-50.993546
7658.203125	-64.006447
7664.062500	-89.973488
7669.921875	-133.221039
7675.781250	-131.133713
7681.640625	-133.090393
7687.500000	-130.150635
7693.359375	-128.109619
7699.218750	-129.170105
7705.078125	-125.402863
7710.937500	-129.708832
7716.796875	-129.469696
7722.656250	-132.710464
7728.515625	-132.704941
7734.375000	-101.564034
7740.234375	-69.462929
7746.093750	-53.804241
7751.953125	-46.799000
7757.812500	-46.666344
7763.671875	-53.378876
7769.531250	-68.617439
7775.390625	-99.802956
7781.250000	-131.858047
7787.109375	-128.994400
7792.968750	-130.967545
7798.828125	-131.011856
7804.687500	-132.110260
7810.546875	-130.161163
7816.406250	-131.318146
7822.265625	-129.314209
7828.125000	-130.788589
7833.984375	-133.223572
7839.843750	-128.455353
7845.703125	-91.968048
7851.562500	-65.166641
7857.421875	-51.775444
7863.281250	-46.403111
7869.140625	-47.775116
7875.000000	-56.186527
7880.859375	-73.938904
7886.718750	-112.655296
7892.578125	-130.306168
7898.437500	-131.968628
7904.296875	-129.260117
7910.156250	-128.163559
7916.015625	-128.330353
7921.875000	-129.551529
7927.734375	-128.324234
7933.593750	-127.994759
7939.453125	-129.155869
7945.312500	-126.851120
7951.171875	-128.603180
7957.031250	-84.169487
7962.890625	-61.485687
7968.750000	-50.145767
7974.609375	-46.348232
7980.468750	-49.239330
7986.328125	-59.454720
7992.187500	-80.129463
7998.046875	-126.898582
8003.906250	-129.931381
8009.765625	-129.691925
8015.625000	-130.308655
8021.484375	-129.851608
8027.343750	-129.160416
8033.203125	-127.762878
8039.062500	-128.997711
8044.921875	-128.160904
8050.781250	-129.682495
8056.640625	-129.613983
8062.500000	-121.212044
8068.359375	-77.764778
8074.218750	-58.352470
8080.078125	-48.894318
8085.937500	-46.631207
8091.796875	-51.071014
8097.656250	-63.230141
8103.515625	-87.430870
8109.375000	-126.013321
8115.234375	-127.816116
8121.093750	-126.396538
8126.953125	-126.535225
8132.812500	-125.723244
8138.671875	-128.049942
8144.531250	-128.467133
8150.390625	-130.849091
8156.250000	-126.663788
8162.109375	-128.912750
8167.968750	-127.550865
8173.828125	-107.345398
8179.687500	-72.379089
8185.546875	-55.704395
8191.406250	-48.004765
8197.265625	-47.253105
8203.125000	-53.290325
8208.984375	-67.583977
8214.843750	-96.435112
8220.703125	-129.429962
8226.562500	-131.739517
8232.421875	-128.796204
8238.281250	-128.033920
8244.140625	-133.061539
8250.000000	-135.896072
8255.859375	-131.994781
8261.718750	-131.722382
8267.578125	-130.520660
8273.437500	-129.869324
8279.296875	-128.806686
8285.156250	-96.620552
8291.015625	-67.791801
8296.875000	-53.502563
8302.734375	-47.466450
8308.593750	-48.218678
8314.453125	-55.919525
8320.312500	-72.602982
8326.171875	-108.038033
8332.031250	-128.502304
8337.890625	-129.598312
8343.750000	-127.032303
8349.609375	-127.473801
8355.468750	-126.833443
8361.328125	-127.197266
8367.187500	-129.595779
8373.046875	-130.832108
8378.906250	-126.046989
8384.765625	-126.719719
8390.625000	-126.963135
8396.484375	-88.112556
8402.343750	-63.870476
8408.203125	-51.711201
8414.062500	-47.271507
8419.921875	-49.534615
8425.781250	-58.992714
8431.640625	-78.408737
8437.500000	-120.893234
8443.359375	-128.289978
8449.218750	-130.679016
8455.078125	-130.073410
8460.937500	-129.701462
8466.796875	-129.198288
8472.656250	-130.117767
8478.515625	-127.816635
8484.375000	-125.952393
8490.234375	-125.746628
8496.093750	-126.083214
8501.953125	-124.524002
8507.812500	-81.205200
8513.671875	-60.522430
8519.531250	-50.306610
8525.390625	-47.415470
8531.250000	-51.213223
8537.109375	-62.555107
8542.968750	-85.274582
8548.828125	-126.268005
8554.687500	-126.065575
8560.546875	-128.311874
8566.406250	-131.058838
8572.265625	-128.623978
8578.125000	-128.740143
8583.984375	-127.874847
8589.843750	-129.995499
8595.703125	-129.997696
8601.562500	-130.161530
8607.421875	-128.432953
8613.281250	-113.920967
8619.140625	-75.432449
8625.000000	-57.681503
8630.859375	-49.270119
8636.718750	-47.897976
8642.578125	-53.269836
8648.437500	-66.656754
8654.296875	-93.315880
8660.156250	-126.958488
8666.015625	-128.339890
8671.875000	-127.383354
8677.734375	-127.717476
8683.593750	-131.378372
8689.453125	-128.241501
8695.312500	-127.644737
8701.171875	-130.577850
8707.031250	-127.609268
8712.890625	-129.480408
8718.750000	-130.802902
8724.609375	-101.844513
8730.468750	-70.538948
8736.328125	-55.300972
8742.187500	-48.588978
8748.046875	-48.721714
8753.906250	-55.726383
8759.765625	-71.381416
8765.625000	-103.530510
8771.484375	-131.666031
8777.343750	-129.689911
8783.203125	-129.109222
8789.062500	-127.887375
8794.921875	-128.352844
8800.781250	-127.947372
8806.640625	-127.790733
8812.500000	-127.059433
8818.359375	-126.882309
8824.218750	-133.517990
8830.078125	-132.676147
8835.937500	-92.256477
8841.796875	-66.354561
8847.656250	-53.343182
8853.515625	-48.253151
8859.375000	-49.892159
8865.234375	-58.615414
8871.093750	-76.863564
8876.953125	-117.611168
8882.812500	-128.627487
8888.671875	-129.761215
8894.531250	-133.250153
8900.390625	-132.284866
8906.250000	-128.224243
8912.109375	-129.533356
8917.968750	-128.254898
8923.828125	-128.970139
8929.687500	-127.600601
8935.546875	-124.867470
8941.406250	-126.473312
8947.265625	-84.849945
8953.125000	-62.782440
8958.984375	-51.783642
8964.843750	-48.259022
8970.703125	-51.420444
8976.562500	-61.966957
8982.421875	-83.222008
8988.281250	-127.284912
8994.140625	-128.652313
9000.000000	-130.325043
9005.859375	-131.240036
9011.718750	-130.657227
9017.578125	-130.465500
9023.437500	-128.434708
9029.296875	-127.728203
9035.156250	-128.343124
9041.015625	-129.904633
9046.875000	-128.034592
9052.734375	-120.989647
9058.593750	-78.635902
9064.453125	-59.737247
9070.312500	-50.597446
9076.171875	-48.602585
9082.031250	-53.320103
9087.890625	-65.840515
9093.750000	-90.740761
9099.609375	-129.225403
9105.468750	-131.447189
9111.328125	-127.811806
9117.187500	-127.592720
9123.046875	-128.073166
9128.906250	-127.205383
9134.765625	-125.071693
9140.625000	-125.166931
9146.484375	-127.219704
9152.343750	-128.577698
9158.203125	-129.566879
9164.062500	-107.419479
9169.921875	-73.413551
9175.781250	-57.173943
9181.640625	-49.772385
9187.500000	-49.285736
9193.359375	-55.609592
9199.218750	-70.295372
9205.078125	-99.820183
9210.937500	-126.508995
9216.796875	-130.587936
9222.656250	-131.444443
9228.515625	-129.424622
9234.375000	-127.066895
9240.234375	-127.981628
9246.093750	-126.086090
9251.953125	-124.956726
9257.812500	-124.725006
9263.671875	-124.322441
9269.531250	-126.412300
9275.390625	-96.755737
9281.250000	-68.944244
9287.109375	-55.047440
9292.968750	-49.297527
9298.828125	-50.315086
9304.687500	-58.319019
9310.546875	-75.450897
9316.406250	-111.701500
9322.265625	-128.666382
9328.125000	-130.070160
9333.984375	-127.380142
9339.843750	-122.867683
9345.703125	-125.290085
9351.562500	-126.687111
9357.421875	-130.939362
9363.281250	-127.732262
9369.140625	-125.227837
9375.000000	-125.971352
9380.859375	-126.968575
9386.718750	-88.714706
9392.578125	-65.134369
9398.437500	-53.328171
9404.296875	-49.164406
9410.156250	-51.696049
9416.015625	-61.476212
9421.875000	-81.423599
9427.734375	-127.020340
9433.593750	-131.256958
9439.453125	-129.573288
9445.312500	-128.367691
9451.171875	-131.370453
9457.031250	-129.427353
9462.890625	-125.149193
9468.750000	-122.908485
9474.609375	-125.719284
9480.468750	-128.811905
9486.328125	-130.619629
9492.187500	-129.346344
9498.046875	-81.994064
9503.906250	-61.877754
9509.765625	-51.991432
9515.625000	-49.370373
9521.484375	-53.441811
9527.343750	-65.127182
9533.203125	-88.431732
9539.062500	-126.222343
9544.921875	-126.031197
9550.781250	-127.046333
9556.640625	-127.640053
9562.500000	-128.706085
9568.359375	-132.288788
9574.218750	-129.899597
9580.078125	-127.068756
9585.937500	-126.767677
9591.796875	-125.947258
9597.656250	-127.312714
9603.515625	-113.475563
9609.375000	-76.414047
9615.234375	-59.127277
9621.093750	-51.021969
9626.953125	-49.915695
9632.812500	-55.570869
9638.671875	-69.341553
9644.531250	-96.941887
9650.390625	-127.192841
9656.250000	-126.232430
9662.109375	-125.021149
9667.968750	-124.208168
9673.828125	-126.450386
9679.687500	-125.379593
9685.546875	-126.430634
9691.406250	-124.247566
9697.265625	-127.174179
9703.125000	-126.584633
9708.984375	-127.030365
9714.843750	-101.525131
9720.703125	-71.653358
9726.562500	-56.827091
9732.421875	-50.405972
9738.281250	-50.803669
9744.140625	-58.105362
9750.000000	-74.193077
9755.859375	-107.680115
9761.718750	-126.929695
9767.578125	-127.741348
9773.437500	-127.825706
9779.296875	-131.526443
9785.156250	-129.442017
9791.015625	-126.865517
9796.875000	-125.926407
9802.734375	-127.408501
9808.593750	-126.582169
9814.453125	-128.070740
9820.312500	-132.382339
9826.171875	-92.787720
9832.031250	-67.587181
9837.890625	-54.945225
9843.750000	-50.134872
9849.609375	-52.040642
9855.468750	-61.074837
9861.328125	-79.807205
9867.187500	-122.431526
9873.046875	-125.309914
9878.906250	-124.942513
9884.765625	-124.365616
9890.625000	-124.691460
9896.484375	-124.636383
9902.343750	-125.454643
9908.203125	-124.847931
9914.062500	-125.017403
9919.921875	-128.825745
9925.781250	-130.981781
9931.640625	-129.436569
9937.500000	-85.575439
9943.359375	-64.117828
9949.218750	-53.457161
9955.078125	-50.204670
9960.937500	-53.638203
9966.796875	-64.523064
9972.656250	-86.376556
9978.515625	-129.814072
9984.375000	-130.948166
9990.234375	-129.819656
9996.093750	-129.011963
10001.953125	-129.548035
10007.812500	-129.608231
10013.671875	-130.209366
10019.531250	-127.026581
10025.390625	-126.342255
10031.250000	-126.411316
10037.109375	-129.436890
10042.968750	-121.039291
10048.828125	-79.568977
10054.687500	-61.166557
10060.546875	-52.341152
10066.406250	-50.613400
10072.265625	-55.610760
10078.125000	-68.500397
10083.984375	-94.204330
10089.843750	-131.423889
10095.703125	-127.123688
10101.562500	-125.459732
10107.421875	-126.309547
10113.281250	-126.665665
10119.140625	-125.072372
10125.000000	-125.651642
10130.859375	-125.819504
10136.718750	-127.602806
10142.578125	-126.619476
10148.437500	-126.343407
10154.296875	-107.120789
10160.156250	-74.485962
10166.015625	-58.685459
10171.875000	-51.582226
10177.734375	-51.361359
10183.593750	-57.977131
10189.453125	-73.078316
10195.312500	-103.751289
10201.171875	-127.779236
10207.031250	-126.011803
10212.890625	-127.744614
10218.750000	-127.549507
10224.609375	-126.094696
10230.468750	-126.327461
10236.328125	-130.033752
10242.187500	-133.903503
10248.046875	-131.088730
10253.906250	-129.461853
10259.765625	-128.785614
10265.625000	-97.154495
10271.484375	-70.155281
10277.343750	-56.640507
10283.203125	-51.173584
10289.062500	-52.456860
10294.921875	-60.763920
10300.781250	-78.352325
10306.640625	-115.419464
10312.500000	-126.765945
10318.359375	-126.108894
10324.218750	-127.210777
10330.078125	-126.635048
10335.937500	-125.742317
10341.796875	-126.059708
10347.656250	-124.348610
10353.515625	-123.779839
10359.375000	-124.786201
10365.234375	-129.924332
10371.093750	-127.295403
10376.953125	-89.383568
10382.812500	-66.453728
10388.671875	-54.995705
10394.531250	-51.106396
10400.390625	-53.907242
10406.250000	-64.013130
10412.109375	-84.515366
10417.968750	-128.986664
10423.828125	-125.735268
10429.687500	-123.904892
10435.546875	-125.914436
10441.406250	-129.873062
10447.265625	-129.282516
10453.125000	-127.032310
10458.984375	-127.663330
10464.843750	-127.699249
10470.703125	-130.917221
10476.562500	-127.856163
10482.421875	-124.653908
10488.281250	-82.901260
10494.140625	-63.296658
10500.000000	-53.730686
10505.859375	-51.377838
10511.718750	-55.725349
10517.578125	-67.764381
10523.437500	-91.739639
10529.296875	-127.033699
10535.156250	-126.487839
10541.015625	-128.010574
10546.875000	-128.443024
10552.734375	-127.465408
10558.593750	-124.789818
10564.453125	-123.682503
10570.312500	-124.772263
10576.171875	-124.925011
10582.031250	-125.620071
10587.890625	-125.257744
10593.750000	-112.533859
10599.609375	-77.453453
10605.468750	-60.632332
10611.328125	-52.830856
10617.187500	-51.990814
10623.046875	-57.931934
10628.906250	-72.096481
10634.765625	-100.576294
10640.625000	-130.001038
10646.484375	-129.133759
10652.343750	-131.842697
10658.203125	-130.853836
10664.062500	-129.262772
10669.921875	-132.357986
10675.781250	-128.423767
10681.640625	-129.887390
10687.500000	-128.383041
10693.359375	-127.684296
10699.218750	-128.206543
10705.078125	-102.069618
10710.937500	-72.835861
10716.796875	-58.413383
10722.656250	-52.281509
10728.515625	-52.945194
10734.375000	-60.545746
10740.234375	-77.076172
10746.093750	-111.290840
10751.953125	-126.236771
10757.812500	-127.099030
10763.671875	-127.248543
10769.531250	-125.259933
10775.390625	-124.679390
10781.250000	-124.942894
10787.109375	-127.397720
10792.968750	-125.704437
10798.828125	-125.109528
10804.687500	-129.276443
10810.546875	-128.177444
10816.406250	-93.357674
10822.265625	-68.893959
10828.125000	-56.611790
10833.984375	-52.079548
10839.843750	-54.253349
10845.703125	-63.607258
10851.562500	-82.854012
10857.421875	-124.185417
10863.281250	-127.362434
10869.140625	-126.889755
10875.000000	-126.517700
10880.859375	-126.939972
10886.718750	-129.811874
10892.578125	-129.575882
10898.437500	-127.490044
10904.296875	-127.469910
10910.156250	-124.596298
10916.015625	-125.256020
10921.875000	-126.814537
10927.734375	-86.396751
10933.593750	-65.524017
10939.453125	-55.196651
10945.312500	-52.215237
10951.171875	-55.921547
10957.031250	-67.146996
10962.890625	-89.619537
10968.750000	-131.083984
10974.609375	-130.494461
10980.468750	-129.422119
10986.328125	-130.133575
10992.187500	-132.032410
10998.046875	-129.504776
11003.906250	-128.730804
11009.765625	-126.693573
11015.625000	-127.132179
11021.484375	-129.671036
11027.343750	-132.286392
11033.203125	-132.664062
11039.062500	-128.377426
11044.921875	-128.582916
11050.781250	-129.613220
11056.640625	-129.393860
11062.500000	-129.314545
11068.359375	-131.286514
11074.218750	-132.574066
11080.078125	-131.458984
11085.937500	-130.083939
11091.796875	-133.843857
11097.656250	-131.370270
11103.515625	-126.055138
11109.375000	-126.175751
11115.234375	-127.090843
11121.093750	-132.054428
11126.953125	-131.428329
11132.812500	-126.233620
11138.671875	-126.120735
11144.531250	-127.102188
11150.390625	-128.609467
11156.250000	-133.067657
11162.109375	-129.695694
